raw_skill_id,original_zip_name,source_project,source_project_zip,source_project_id,source_tex_file,source_line_number,source_entry_start_line,source_entry_end_line,section_name,raw_category,raw_skill_text,raw_entry_text,normalized_skill_key,parse_flags
raw_s000647,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,326,326,328,SKILLS,Data & Analytics,AI Agent,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",ai_agent,
raw_s000648,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,340,340,343,SKILLS,Collaboration & Communication,Jira,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",jira,
raw_s000649,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,340,340,343,SKILLS,Collaboration & Communication,Confluence,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",confluence,
raw_s000650,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,340,340,343,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",insight_storytelling,
raw_s000651,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,340,340,343,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",stakeholder_presentations,
raw_s000652,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,307,307,309,SKILLS,Qualitative Methods,UserTesting,"Qualitative Methods: UserTesting, Interview, Usability studies, Contextual inquiry, Concept evaluations",usertesting,
raw_s000653,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,307,307,309,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: UserTesting, Interview, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000654,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,307,307,309,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: UserTesting, Interview, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000655,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,307,307,309,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: UserTesting, Interview, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000656,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,307,307,309,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: UserTesting, Interview, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000657,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,313,313,315,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000658,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,313,313,315,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000659,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,313,313,315,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000660,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,313,313,315,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000661,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,313,313,315,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000662,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,329,329,332,SKILLS,Collaboration & Communication,Miro,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",miro,
raw_s000663,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,329,329,332,SKILLS,Collaboration & Communication,Notion,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",notion,
raw_s000664,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,329,329,332,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",insight_storytelling,
raw_s000665,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_Equinix,Ziyuan_Guo_UXR_Equinix.zip,project_057_ziyuan_guo_uxr_equinix,main.tex,329,329,332,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",stakeholder_presentations,
raw_s000666,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,319,319,321,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000667,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,319,319,321,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000668,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,319,319,321,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000669,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,319,319,321,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000670,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,325,325,327,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000671,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,325,325,327,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000672,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,325,325,327,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000673,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,325,325,327,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000674,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,325,325,327,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000675,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,332,332,334,SKILLS,Data & Analytics,R(Visualization),"Data & Analytics: R(Visualization), Python(cleaning raw data, reshaping datasets), SQL, Tableau, AI Agent",r,
raw_s000676,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,332,332,334,SKILLS,Data & Analytics,"Python(cleaning raw data, reshaping datasets)","Data & Analytics: R(Visualization), Python(cleaning raw data, reshaping datasets), SQL, Tableau, AI Agent",python,
raw_s000677,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,332,332,334,SKILLS,Data & Analytics,SQL,"Data & Analytics: R(Visualization), Python(cleaning raw data, reshaping datasets), SQL, Tableau, AI Agent",sql,
raw_s000678,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,332,332,334,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R(Visualization), Python(cleaning raw data, reshaping datasets), SQL, Tableau, AI Agent",tableau,
raw_s000679,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,332,332,334,SKILLS,Data & Analytics,AI Agent,"Data & Analytics: R(Visualization), Python(cleaning raw data, reshaping datasets), SQL, Tableau, AI Agent",ai_agent,
raw_s000680,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,346,346,349,SKILLS,Collaboration & Communication,Miro,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",miro,
raw_s000681,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,346,346,349,SKILLS,Collaboration & Communication,Notion,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",notion,
raw_s000682,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,346,346,349,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",insight_storytelling,
raw_s000683,Overleaf Projects (77 items).zip,Ziyuan_Guo_UXR_TensorWave,Ziyuan_Guo_UXR_TensorWave.zip,project_058_ziyuan_guo_uxr_tensorwave,main.tex,346,346,349,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Miro, Notion, Insight storytelling, Stakeholder presentations",stakeholder_presentations,
raw_s000684,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,319,319,321,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000685,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,319,319,321,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000686,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,319,319,321,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000687,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,319,319,321,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000688,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,325,325,327,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000689,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,325,325,327,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000690,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,325,325,327,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000691,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,325,325,327,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000692,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,332,332,334,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Copilot Studio Agent",r,
raw_s000693,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,332,332,334,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Copilot Studio Agent",python,
raw_s000694,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,332,332,334,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Copilot Studio Agent",sql,
raw_s000695,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,332,332,334,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Copilot Studio Agent",tableau,
raw_s000696,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,332,332,334,SKILLS,Data & Analytics,Copilot Studio Agent,"Data & Analytics: R, Python, SQL, Tableau, Copilot Studio Agent",copilot_studio_agent,
raw_s000697,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,346,346,349,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Insight storytelling, Stakeholder presentations, Cross-functional collaboration",insight_storytelling,
raw_s000698,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,346,346,349,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Insight storytelling, Stakeholder presentations, Cross-functional collaboration",stakeholder_presentations,
raw_s000699,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_Fortive,Ziyuan_Guo_UX_Fortive.zip,project_059_ziyuan_guo_ux_fortive,main.tex,346,346,349,SKILLS,Collaboration & Communication,Cross-functional collaboration,"Collaboration & Communication: Insight storytelling, Stakeholder presentations, Cross-functional collaboration",cross_functional_collaboration,
raw_s000700,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,319,319,321,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000701,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,319,319,321,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000702,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,319,319,321,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000703,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,319,319,321,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000704,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,325,325,327,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000705,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,325,325,327,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000706,Overleaf Projects (77 items).zip,Ziyuan_Guo_UX_JPMorgan,Ziyuan_Guo_UX_JPMorgan.zip,project_060_ziyuan_guo_ux_jpmorgan,main.tex,325,325,327,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
